Date,Open,High,Low,Close,Adj Close,Volume
26091,101.300003,102.019997,100.550003,101.089996,101.089996,13800000
26092,101.089996,101.5,99.910004,100.32,100.32,13610000
26093,100.32,100.970001,99.279999,100.290001,100.290001,14250000
26094,100.290001,101.230003,99.779999,100.639999,100.639999,12450000
26095,100.639999,101.709999,100.18,101.07,101.07,12270000
26098,101.07,101.279999,99.779999,100.220001,100.220001,11530000
26099,100.220001,101.099998,99.449997,100.32,100.32,13550000
26100,100.32,101.290001,99.68,100.519997,100.519997,14300000
26101,100.519997,101.370003,99.870003,100.5,100.5,13980000
26102,100.5,100.629997,98.650002,98.970001,98.970001,15040000
26105,98.970001,99.18,97.220001,97.870003,97.870003,16490000
26106,97.870003,98.660004,96.919998,97.589996,97.589996,15200000
26107,97.589996,98.949997,97.360001,98.410004,98.410004,12640000
26108,98.410004,99,97.589996,98.129997,98.129997,11360000
26109,98.129997,98.660004,97.330002,97.989998,97.989998,10580000
26112,97.989998,98.480003,97.019997,97.739998,97.739998,9810000
26113,97.739998,99.389999,97.610001,98.82,98.82,14460000
26114,98.82,100.290001,98.68,98.699997,98.699997,15410000
26115,99.160004,100.650002,99.160004,99.779999,99.779999,13090000
26116,99.779999,100.309998,99.089996,99.779999,99.779999,9960000
26120,99.779999,100.349998,99.099998,99.760002,99.760002,10440000
26121,99.760002,100.830002,99.25,100.040001,100.040001,14520000
26122,100.040001,101.029999,99.589996,100.339996,100.339996,13920000
26123,100.339996,101.330002,99.860001,100.690002,100.690002,12640000
26126,100.690002,101.519997,100.190002,100.82,100.82,12020000
26127,100.82,101.059998,99.07,99.5,99.5,13540000
26128,99.5,99.830002,98.230003,99.220001,99.220001,14360000
26129,99.220001,100.480003,98.760002,99.279999,99.279999,13080000
26130,99.279999,100.349998,98.639999,99.110001,99.110001,13870000
26133,99.110001,99.57,98.110001,98.93,98.93,11430000
26134,98.93,100.010002,98.599998,99.32,99.32,12540000
26135,99.32,100,98.739998,99.279999,99.279999,11920000
26136,99.279999,99.82,98.5,99.110001,99.110001,12570000
26137,99.110001,99.599998,98.260002,98.940002,98.940002,12370000
26140,98.940002,99.470001,96.669998,98.139999,98.139999,9930000
26141,98.139999,98.989998,97.419998,97.779999,97.779999,11560000
26142,97.779999,98.150002,96.510002,97.07,97.07,13940000
26143,97.07,97.220001,95.370003,96.019997,96.019997,14570000
26144,96.019997,96.779999,95.080002,95.580002,95.580002,12970000
26147,95.580002,96.760002,95.220001,95.959999,95.959999,11870000
26148,95.959999,96.110001,94.059998,94.510002,94.510002,13490000
26149,94.510002,95.339996,93.349998,93.889999,93.889999,15410000
26150,93.889999,94.889999,93.330002,94.089996,94.089996,12100000
26151,94.089996,94.910004,93.629997,94.25,94.25,9490000
26154,94.25,94.550003,93.169998,93.529999,93.529999,8110000
26155,93.529999,94.129997,92.809998,93.540001,93.540001,9460000
26156,93.540001,95.059998,93.349998,94.660004,94.660004,11370000
26157,94.809998,96.5,94.809998,96,96,15910000
26158,96,96.529999,95.190002,95.690002,95.690002,9960000
26161,97.900002,100.959999,97.900002,98.760002,98.760002,31730000
26162,98.760002,101,98.489998,99.989998,99.989998,26790000
26163,99.989998,100.190002,98.059998,98.599998,98.599998,20680000
26164,98.599998,99.07,97.349998,98.160004,98.160004,14190000
26165,98.160004,98.940002,97.519997,98.330002,98.330002,11890000
26168,98.330002,99.959999,98.089996,99.25,99.25,13040000
26169,99.25,101.019997,99.150002,100.400002,100.400002,18700000
26170,100.400002,101.510002,99.769997,100.410004,100.410004,18280000
26171,100.410004,101.120003,99.400002,100.239998,100.239998,13990000
26172,100.239998,101.220001,99.760002,100.480003,100.480003,12490000
26175,100.480003,100.889999,99.169998,99.519997,99.519997,11140000
26176,99.519997,99.760002,98.32,99.029999,99.029999,10430000
26177,99.029999,99.839996,98.5,99.07,99.07,10770000
26178,99.07,99.800003,98.519997,99.290001,99.290001,10690000
26179,99.290001,100.93,99.099998,100.690002,100.690002,14040000
26183,100.690002,102.25,100.43,101.150002,101.150002,17080000
26184,101.150002,101.940002,100.519997,101.339996,101.339996,14230000
26185,101.339996,101.879997,100.379997,100.800003,100.800003,15790000
26186,100.800003,101.010002,99.690002,100.419998,100.419998,11380000
26189,100.419998,100.839996,99.489998,100.07,100.07,10000000
26190,100.07,100.349998,98.989998,99.339996,99.339996,11410000
26191,99.339996,100.239998,98.790001,99.769997,99.769997,11080000
26192,99.769997,100.349998,99.07,99.660004,99.660004,10550000
26193,99.660004,100.519997,99.260002,99.959999,99.959999,11020000
26196,99.959999,100.400002,99.139999,99.68,99.68,9540000
26197,99.68,100.080002,98.709999,99.339996,99.339996,10640000
26198,99.339996,99.720001,98.150002,98.470001,98.470001,14250000
26199,98.470001,99.120003,97.610001,98.379997,98.379997,13250000
26200,98.379997,99.349998,97.779999,98.150002,98.150002,13460000
26203,98.150002,98.410004,96.970001,97.620003,97.620003,10220000
26204,97.620003,98.550003,97.120003,97.879997,97.879997,11250000
26205,97.879997,98.510002,97.290001,97.900002,97.900002,8580000
26206,97.900002,98.970001,97.480003,98.339996,98.339996,13490000
26207,98.339996,99.489998,97.959999,98.93,98.93,13400000
26210,98.93,100.040001,98.620003,99.209999,99.209999,14570000
26211,99.209999,99.779999,98.339996,99.110001,99.110001,12360000
26212,99.110001,100.129997,98.489998,99.82,99.82,15630000
26213,99.82,100.959999,99.419998,100.019997,100.019997,17780000
26214,100.019997,100.300003,98.870003,99.360001,99.360001,13870000
26217,99.360001,99.620003,98.580002,99.209999,99.209999,7800000
26218,99.209999,100.199997,98.620003,99.57,99.57,14340000
26219,99.57,100.080002,98.610001,99.029999,99.029999,13540000
26220,99.029999,99.25,97.739998,98.129997,98.129997,12870000
26221,98.129997,98.449997,97.029999,97.790001,97.790001,13120000
26224,97.790001,98.330002,96.980003,97.349998,97.349998,10420000
26225,97.349998,97.660004,96.050003,97,97,13040000
26226,97,97.449997,95.230003,95.650002,95.650002,16340000
26227,95.650002,96.330002,94.589996,95.599998,95.599998,14990000
26228,95.599998,96.830002,94.970001,95.57,95.57,14560000
26231,95.57,95.760002,94.57,95.099998,95.099998,7340000
26232,95.019997,95.019997,94.379997,94.739998,94.739998,13390000
26233,94.739998,94.989998,93.389999,93.790001,93.790001,13480000
26234,93.790001,94.75,92.959999,93.959999,93.959999,15530000
26235,93.959999,94.709999,93.279999,94.230003,94.230003,11710000
26238,94.230003,94.43,92.480003,92.800003,92.800003,10960000
26239,92.800003,93.730003,91.839996,93.18,93.18,13330000
26240,93.269997,95.309998,93.269997,94.910004,94.910004,14590000
26241,94.910004,96.080002,94.370003,94.790001,94.790001,15750000
26242,94.790001,95.010002,93.639999,94.459999,94.459999,10780000
26245,94.459999,94.970001,93.779999,94.389999,94.389999,8520000
26246,94.389999,95.309998,93.940002,94.459999,94.459999,12080000
26247,94.459999,94.839996,93.099998,93.410004,93.410004,13410000
26248,93.410004,93.540001,91.639999,92.120003,92.120003,13310000
26249,92.120003,92.900002,90.93,92.120003,92.120003,14540000
26252,92.120003,92.690002,91.379997,91.809998,91.809998,9370000
26253,91.809998,93.150002,91.209999,92.709999,92.709999,13300000
26254,92.709999,93.349998,91.800003,92.849998,92.849998,12840000
26255,92.849998,93.620003,91.879997,92.129997,92.129997,13010000
26256,92.129997,92.379997,90.949997,91.610001,91.610001,12420000
26259,91.610001,92.120003,90.510002,90.790001,90.790001,11390000
26260,90.790001,91.099998,89.339996,90.160004,90.160004,16840000
26261,90.160004,91.139999,89.730003,90.330002,90.330002,11870000
26263,90.330002,92.190002,90.269997,91.940002,91.940002,10870000
26266,92.040001,94.900002,92.040001,93.410004,93.410004,18910000
26267,93.410004,94.43,92.510002,93.989998,93.989998,18320000
26268,93.989998,96.120003,93.949997,95.440002,95.440002,21040000
26269,95.440002,96.589996,94.730003,95.839996,95.839996,17780000
26270,95.839996,97.57,95.360001,97.059998,97.059998,16760000
26273,97.059998,98.169998,96.07,96.510002,96.510002,17480000
26274,96.510002,97.349998,95.400002,96.870003,96.870003,15250000
26275,96.870003,97.650002,96.080002,96.919998,96.919998,16650000
26276,96.959999,96.959999,96.959999,96.959999,96.959999,14710000
26277,97.690002,97.690002,97.690002,97.690002,97.690002,17510000
26280,97.970001,97.970001,97.970001,97.970001,97.970001,17020000
26281,97.669998,97.669998,97.669998,97.669998,97.669998,16070000
26282,98.540001,98.540001,98.540001,98.540001,98.540001,16890000
26283,99.739998,99.739998,99.739998,99.739998,99.739998,21070000
26284,100.260002,100.260002,100.260002,100.260002,100.260002,18270000
26287,101.550003,101.550003,101.550003,101.550003,101.550003,23810000
26288,101.800003,101.800003,101.800003,101.800003,101.800003,20460000
26289,101.18,101.18,101.18,101.18,101.18,18930000
26290,100.739998,100.739998,100.739998,100.739998,100.739998,16000000
26294,100.949997,100.949997,100.949997,100.949997,100.949997,11890000
26295,101.949997,101.949997,101.949997,101.949997,101.949997,15090000
26296,102.209999,102.209999,102.209999,102.209999,102.209999,17150000
26297,101.779999,101.779999,101.779999,101.779999,101.779999,13810000
26298,102.089996,102.089996,102.089996,102.089996,102.089996,14040000
26301,102.089996,102.849998,101.190002,101.669998,101.669998,12570000
26302,101.669998,102.589996,100.870003,102.089996,102.089996,15190000
26303,102.089996,103.690002,101.900002,103.059998,103.059998,21350000
26304,103.059998,104.199997,102.660004,103.510002,103.510002,21100000
26305,103.510002,104.290001,102.379997,103.470001,103.470001,17140000
26308,103.470001,103.970001,102.440002,103.32,103.32,15320000
26309,103.32,104.300003,102.849998,103.650002,103.650002,17970000
26310,103.650002,104.660004,103.050003,103.589996,103.589996,20970000
26311,103.589996,103.800003,102.290001,102.989998,102.989998,16410000
26312,102.989998,103.889999,102.410004,103.389999,103.389999,14960000
26315,103.389999,104.239998,102.800003,103.699997,103.699997,15860000
26316,103.699997,104.849998,103.349998,104.050003,104.050003,21070000
26317,104.050003,104.610001,102.830002,103.879997,103.879997,18800000
26318,103.879997,105,103.32,103.879997,103.879997,20210000
26319,103.879997,104.400002,102.75,103.650002,103.650002,18810000
26322,103.650002,104.029999,102.199997,102.57,102.57,15640000
26323,102.57,103.589996,101.629997,102.699997,102.699997,17570000
26324,102.699997,103.309998,101.809998,102.5,102.5,14940000
26325,102.5,103.93,102.199997,103.5,103.5,20360000
26326,103.5,104.980003,103.220001,104.160004,104.160004,25000000
26329,104.160004,104.879997,103.300003,103.940002,103.940002,18250000
26330,103.940002,104.57,103.099998,104.010002,104.010002,19600000
26331,104.010002,105.410004,103.5,104.68,104.68,24070000
26332,104.68,105.43,103.849998,104.639999,104.639999,19880000
26333,104.639999,105.480003,104.050003,104.860001,104.860001,17890000
26336,104.860001,105.459999,103.970001,104.540001,104.540001,16930000
26337,104.540001,105.220001,103.900002,104.739998,104.739998,17390000
26338,104.739998,106.029999,104.360001,105.550003,105.550003,19850000
26339,105.550003,106.690002,104.970001,105.589996,105.589996,23460000
26340,105.589996,105.910004,104.449997,105.080002,105.080002,17850000
26343,105.080002,105.529999,104.029999,104.589996,104.589996,15840000
26344,104.589996,105.589996,104.099998,105.029999,105.029999,17770000
26345,105.029999,106.25,104.650002,105.620003,105.620003,20670000
26346,105.620003,106.650002,104.959999,105.589996,105.589996,22330000
26347,105.589996,106.010002,104.470001,105.279999,105.279999,16590000
26351,105.279999,106.18,104.650002,105.290001,105.290001,16670000
26352,105.290001,106.18,104.720001,105.379997,105.379997,16770000
26353,105.379997,106.239998,104.760002,105.449997,105.449997,16000000
26354,105.449997,106.730003,105.040001,106.18,106.18,18180000
26357,106.18,107.040001,105.370003,106.190002,106.190002,18200000
26358,106.190002,107.160004,105.449997,106.57,106.57,20320000
26359,106.57,108.129997,106.209999,107.349998,107.349998,23670000
26360,107.349998,108.389999,106.629997,107.32,107.32,22200000
26361,107.32,108.510002,106.779999,107.940002,107.940002,20420000
26364,107.940002,109.400002,107.639999,108.769997,108.769997,21000000
26365,108.769997,109.720001,108.019997,108.870003,108.870003,22640000
26366,108.870003,109.68,108.040001,108.959999,108.959999,21290000
26367,108.959999,109.75,108.190002,108.940002,108.940002,21460000
26368,108.940002,109.370003,107.769997,108.379997,108.379997,19690000
26371,108.379997,108.519997,106.709999,107.330002,107.330002,16730000
26372,107.330002,108.199997,106.709999,107.610001,107.610001,22370000
26373,107.610001,108.550003,107.089996,107.75,107.75,19460000
26374,107.75,108.220001,106.550003,107.5,107.5,16700000
26375,107.5,108.610001,106.889999,107.919998,107.919998,16040000
26378,107.919998,108.809998,107.18,107.589996,107.589996,16420000
26379,107.589996,107.68,105.860001,106.690002,106.690002,18610000
26380,106.690002,107.519997,106,106.839996,106.839996,15400000
26381,106.839996,108.330002,106.669998,107.75,107.75,18380000
26382,107.75,108.360001,106.949997,107.519997,107.519997,15390000
26385,107.519997,108,106.529999,107.300003,107.300003,12180000
26386,107.300003,108.080002,106.220001,107.169998,107.169998,15380000
26387,107.169998,107.410004,105.980003,106.489998,106.489998,13860000
26388,106.489998,107.669998,106.07,107.199997,107.199997,14360000
26392,107.199997,108.260002,106.75,107.480003,107.480003,14990000
26393,107.480003,108.620003,106.769997,108.120003,108.120003,18110000
26394,108.120003,109.639999,107.959999,109,109,22960000
26395,109,110.290001,108.529999,109.529999,109.529999,22830000
26396,109.529999,110.150002,108.529999,109.620003,109.620003,19900000
26399,109.620003,110.540001,108.889999,109.449997,109.449997,19470000
26400,109.449997,110.379997,108.760002,109.760002,109.760002,19930000
26401,109.760002,111.110001,109.360001,110.18,110.18,24690000
26402,110.18,110.790001,109.370003,109.910004,109.910004,17990000
26403,109.910004,110.559998,109.07,109.839996,109.839996,17460000
26406,109.839996,110.220001,108.769997,109.510002,109.510002,15390000
26407,109.510002,110.639999,109.019997,109.769997,109.769997,19410000
26408,109.769997,110.349998,108.709999,109.199997,109.199997,19180000
26409,109.199997,109.690002,108.080002,109.040001,109.040001,18190000
26410,109.040001,109.919998,108.300003,108.889999,108.889999,18200000
26413,108.889999,109.190002,107.620003,108.190002,108.190002,14650000
26414,108.190002,108.290001,106.699997,107.120003,107.120003,17030000
26415,107.120003,107.889999,106.18,106.889999,106.889999,17710000
26416,106.889999,107.889999,106.419998,107.050003,107.050003,15740000
26417,107.050003,108.279999,106.699997,107.669998,107.669998,14160000
26420,107.669998,108,106.300003,106.690002,106.690002,12880000
26421,106.690002,107.370003,105.550003,106.080002,106.080002,15370000
26422,106.080002,107.239998,105.440002,105.989998,105.989998,15900000
26423,105.989998,106.809998,105.139999,106.25,106.25,14790000
26424,106.25,107.330002,105.699997,106.629997,106.629997,13210000
26427,106.629997,106.809998,105.360001,106.139999,106.139999,11250000
26428,106.059998,106.059998,103.830002,104.739998,104.739998,19910000
26429,104.739998,106.099998,104.43,105.419998,105.419998,13870000
26430,105.419998,106.449997,104.900002,105.769997,105.769997,12900000
26431,105.769997,107.019997,105.489998,106.379997,106.379997,13990000
26434,106.379997,107.449997,106.059998,106.860001,106.860001,13600000
26435,106.860001,107.550003,106.129997,106.660004,106.660004,14070000
26436,106.660004,107.379997,106.019997,106.889999,106.889999,13600000
26437,106.889999,108.389999,106.720001,107.940002,107.940002,17370000
26438,107.940002,109.589996,107.739998,108.980003,108.980003,19580000
26441,108.980003,110.370003,108.790001,109.690002,109.690002,16030000
26442,109.690002,110.459999,108.910004,109.779999,109.779999,16410000
26443,109.779999,111.07,109.389999,110.309998,110.309998,17870000
26444,110.309998,111.199997,109.669998,110.459999,110.459999,16480000
26445,110.459999,111.309998,109.839996,110.660004,110.660004,15730000
26449,110.660004,111.480003,109.779999,110.349998,110.349998,15810000
26450,110.349998,110.519997,108.919998,109.529999,109.529999,15230000
26451,109.529999,110.349998,108.970001,109.690002,109.690002,14910000
26452,109.690002,110.510002,108.93,109.730003,109.730003,15400000
26455,109.730003,109.919998,108.279999,108.82,108.82,13450000
26456,108.82,109.32,107.709999,108.209999,108.209999,15980000
26457,108.209999,108.519997,106.910004,107.650002,107.650002,15220000
26458,107.650002,108.519997,106.900002,107.279999,107.279999,13820000
26459,107.279999,107.68,106.300003,106.860001,106.860001,12790000
26462,106.860001,107.919998,106.290001,107.010002,107.010002,13390000
26463,107.010002,108.029999,106.379997,107.550003,107.550003,15710000
26464,107.550003,109.150002,107.379997,108.389999,108.389999,18320000
26465,108.389999,109.519997,107.779999,108.440002,108.440002,16940000
26466,108.440002,108.940002,107.540001,108.360001,108.360001,13010000
26469,108.360001,108.779999,107.370003,108.110001,108.110001,11660000
26470,108.110001,109.120003,107.639999,108.559998,108.559998,14970000
26471,108.559998,109.660004,107.980003,108.790001,108.790001,15510000
26472,108.790001,109.260002,107.620003,108.68,108.68,13410000
26473,108.68,109.330002,107.690002,108.269997,108.269997,13940000
26476,108.230003,108.230003,106.68,107.480003,107.480003,12720000
26477,107.480003,108.290001,106.699997,107.370003,107.370003,13750000
26478,107.370003,107.870003,106.489998,107.019997,107.019997,12140000
26479,107.019997,107.470001,105.940002,106.82,106.82,14610000
26480,106.82,107.910004,106.400002,107.139999,107.139999,12860000
26483,107.139999,107.949997,106.720001,107.489998,107.489998,8140000
26485,107.489998,108.800003,107.139999,108.099998,108.099998,14710000
26486,108.279999,110.269997,108.279999,109.040001,109.040001,19520000
26487,109.040001,109.660004,108.160004,108.690002,108.690002,12900000
26490,108.690002,109.160004,107.620003,108.110001,108.110001,11700000
26491,108.110001,108.349998,106.870003,107.32,107.32,12830000
26492,107.32,108.150002,106.419998,106.889999,106.889999,16150000
26493,106.889999,107.300003,105.620003,106.279999,106.279999,14740000
26494,106.279999,107.580002,105.769997,106.800003,106.800003,13910000
26497,106.800003,107.370003,105.550003,105.879997,105.879997,13170000
26498,105.879997,106.400002,104.43,105.830002,105.830002,16820000
26499,105.830002,107.360001,105.470001,106.139999,106.139999,17880000
26500,106.139999,106.68,105.120003,105.809998,105.809998,15050000
26501,105.809998,107.050003,104.989998,106.660004,106.660004,14010000
26504,106.660004,108.669998,106.629997,107.919998,107.919998,18020000
26505,107.919998,108.879997,107.059998,107.599998,107.599998,17180000
26506,107.599998,108.419998,106.790001,107.529999,107.529999,14130000
26507,107.529999,108.309998,106.610001,107.279999,107.279999,13870000
26508,107.279999,108.029999,106.519997,107.379997,107.379997,13050000
26511,107.379997,108.059998,106.599998,107.389999,107.389999,11120000
26512,107.389999,108.849998,107.059998,108.400002,108.400002,15540000
26513,108.400002,109.849998,108.120003,109.290001,109.290001,17920000
26514,109.290001,110.879997,108.900002,110.139999,110.139999,19970000
26515,110.139999,111.120003,109.370003,110.43,110.43,15700000
26518,110.43,111.379997,109.690002,110.610001,110.610001,13220000
26519,110.610001,111.32,109.669998,110.690002,110.690002,14550000
26520,110.690002,111.57,109.980003,110.860001,110.860001,15730000
26521,110.860001,111.68,110.089996,111.050003,111.050003,15260000
26522,111.050003,112.400002,110.519997,111.949997,111.949997,16570000
26525,111.949997,113.449997,111.660004,112.550003,112.550003,18870000
26526,112.550003,113.040001,111.269997,112.059998,112.059998,16670000
26527,112.059998,112.800003,110.870003,111.660004,111.660004,14950000
26528,111.660004,112.410004,110.720001,111.339996,111.339996,14360000
26529,111.339996,112.529999,110.809998,111.760002,111.760002,16150000
26532,111.760002,112.739998,110.75,111.720001,111.720001,14290000
26533,111.720001,113.160004,111.279999,112.410004,112.410004,18560000
26534,112.410004,113.269997,111.300003,112.260002,112.260002,18670000
26535,112.260002,112.809998,110.620003,111.019997,111.019997,18280000
26536,111.019997,111.529999,109.779999,110.669998,110.669998,13840000
26539,110.669998,111.239998,109.709999,110.230003,110.230003,10720000
26540,110.230003,111.019997,109.260002,110.410004,110.410004,12300000
26541,110.410004,111.330002,109.900002,110.57,110.57,12470000
26542,110.57,111.519997,110.080002,111.089996,111.089996,12340000
26543,111.089996,112.120003,110.699997,111.510002,111.510002,11600000
26547,111.510002,112.080002,110.75,111.230003,111.230003,10630000
26548,111.230003,111.379997,110.040001,110.550003,110.550003,12010000
26549,110.550003,111.059998,109.709999,110.290001,110.290001,11090000
26550,110.290001,110.900002,109.669998,110.150002,110.150002,10980000
26553,110.150002,110.57,109.010002,109.510002,109.510002,10710000
26554,109.510002,109.839996,107.809998,108.470001,108.470001,13560000
26555,108.470001,109.360001,107.839996,108.900002,108.900002,13070000
26556,108.900002,109.639999,108.209999,108.93,108.93,12500000
26557,108.93,109.489998,108.099998,108.809998,108.809998,11690000
26560,108.809998,109.220001,107.860001,108.610001,108.610001,8880000
26561,108.610001,109.57,108.080002,108.550003,108.550003,13330000
26562,108.550003,109.120003,107.839996,108.599998,108.599998,11980000
26563,108.599998,109.129997,107.75,108.43,108.43,11940000
26564,108.43,109.199997,107.720001,108.519997,108.519997,12570000
26567,108.519997,109.089996,107.669998,108.050003,108.050003,10920000
26568,108.050003,108.970001,107.349998,108.120003,108.120003,13150000
26569,108.120003,109.919998,107.790001,109.660004,109.660004,14620000
26570,109.660004,110.75,108.75,110.349998,110.349998,14710000
26571,110.349998,110.550003,108.050003,110.550003,110.550003,16250000
26574,110.550003,110.980003,109.489998,110.160004,110.160004,12440000
26575,110.160004,110.900002,109.470001,110.300003,110.300003,13090000
26576,110.300003,111.349998,109.580002,110.089996,110.089996,16640000
26577,110.089996,110.519997,108.489998,108.889999,108.889999,17730000
26578,108.889999,110.489998,107.779999,109.620003,109.620003,16630000
26581,109.620003,110.440002,109.279999,109.900002,109.900002,7940000
26582,109.900002,111.110001,109.32,109.989998,109.989998,13310000
26583,109.989998,110.510002,108.769997,109.5,109.5,11900000
26584,109.5,109.690002,108.029999,108.599998,108.599998,13130000
26585,108.599998,108.879997,107.169998,107.919998,107.919998,12870000
26588,107.919998,108.400002,106.379997,106.769997,106.769997,10940000
26589,106.769997,108.040001,106.269997,107.5,107.5,13410000
26590,107.5,109.110001,107.360001,108.190002,108.190002,17290000
26591,108.190002,108.809998,107.400002,108.050003,108.050003,13850000
26592,108.050003,109.790001,107.589996,109.239998,109.239998,15740000
26595,109.510002,111.099998,109.510002,110.349998,110.349998,14190000
26596,110.349998,111.339996,109.379997,110.809998,110.809998,15240000
26597,110.809998,111.559998,109.959999,110.720001,110.720001,17430000
26598,110.720001,112.260002,110.260002,110.989998,110.989998,20790000
26599,110.989998,111.620003,109.989998,110.620003,110.620003,15470000
26602,110.620003,111.190002,109.660004,110.589996,110.589996,11820000
26603,110.589996,112.050003,110.400002,111.580002,111.580002,15450000
26604,111.580002,113.309998,111.32,112.669998,112.669998,21360000
26605,112.669998,113.809998,111.959999,113.230003,113.230003,20690000
26606,113.230003,114.809998,112.709999,114.220001,114.220001,22510000
26609,114.220001,115.169998,112.910004,113.980003,113.980003,21330000
26611,113.980003,115.230003,112.769997,113.349998,113.349998,24620000
26612,113.349998,114.110001,112.080002,113.5,113.5,17040000
26613,113.5,115.150002,112.849998,113.730003,113.730003,24360000
26616,113.730003,114.75,112.910004,113.900002,113.900002,17210000
26617,113.900002,115.410004,113.360001,114.949997,114.949997,20200000
26618,114.949997,116.07,113.870003,114.5,114.5,23270000
26619,114.5,115.57,113.730003,115.129997,115.129997,19580000
26620,115.129997,116.230003,114.440002,115.489998,115.489998,20220000
26623,115.489998,116.25,114.57,115.529999,115.529999,16680000
26624,115.529999,116.839996,115.040001,116.209999,116.209999,22110000
26625,116.209999,117.610001,115.669998,116.900002,116.900002,24510000
26627,116.900002,117.910004,116.190002,117.269997,117.269997,15760000
26630,117.269997,117.550003,115.660004,116.720001,116.720001,18190000
26631,116.720001,117.480003,115.779999,116.470001,116.470001,19210000
26632,116.470001,117.139999,115.559998,116.519997,116.519997,17380000
26633,116.519997,117.389999,115.739998,116.669998,116.669998,19340000
26634,116.669998,118.18,116.290001,117.379997,117.379997,22570000
26637,117.379997,118.540001,116.989998,117.769997,117.769997,19730000
26638,117.769997,118.419998,116.889999,117.580002,117.580002,17800000
26639,117.580002,118.559998,116.900002,118.010002,118.010002,18610000
26640,118.010002,119.169998,117.57,118.599998,118.599998,19320000
26641,118.599998,119.540001,117.919998,118.860001,118.860001,18030000
26644,118.860001,119.779999,118.239998,119.120003,119.120003,17230000
26645,119.120003,119.790001,118.089996,118.660004,118.660004,17040000
26646,118.660004,119.230003,117.769997,118.559998,118.559998,16540000
26647,118.559998,119.190002,117.629997,118.239998,118.239998,17930000
26648,118.239998,119.25,117.370003,118.260002,118.260002,18300000
26651,117.879997,117.879997,115.889999,116.900002,116.900002,17540000
26652,116.900002,117.370003,115.690002,116.339996,116.339996,17000000
26653,116.339996,117.129997,115.379997,115.949997,115.949997,18490000
26654,115.949997,116.599998,114.629997,115.110001,115.110001,18290000
26655,115.110001,116.400002,114.779999,115.830002,115.830002,12540000
26659,115.830002,116.870003,115.540001,116.300003,116.300003,11120000
26660,116.300003,117.550003,115.889999,116.93,116.93,19100000
26662,116.93,118.769997,116.699997,118.050003,118.050003,27550000
26666,118.059998,119.900002,118.059998,119.099998,119.099998,17090000
26667,119.099998,120.449997,118.690002,119.57,119.57,20620000
26668,119.57,120.169998,118.120003,119.400002,119.400002,20230000
26669,119.400002,120.709999,118.879997,119.870003,119.870003,19330000
26672,119.870003,120.550003,119.040001,119.849998,119.849998,16840000
26673,119.849998,120.400002,118.889999,119.730003,119.730003,16830000
26674,119.730003,120.440002,118.779999,119.43,119.43,20880000
26675,119.43,121.739998,119.010002,120.239998,120.239998,25050000
26676,120.239998,121.269997,118.690002,119.300003,119.300003,22230000
26679,119.300003,120.82,118.040001,118.440002,118.440002,21520000
26680,118.440002,119.169998,117.040001,118.139999,118.139999,19170000
26681,118.139999,119.349998,117.610001,118.68,118.68,17680000
26682,118.68,119.93,118.150002,118.849998,118.849998,17810000
26683,118.849998,119.449997,117.459999,118.779999,118.779999,17020000
26686,118.779999,119.629997,117.720001,118.209999,118.209999,15570000
26687,118.209999,119,116.839996,118.220001,118.220001,19060000
26688,118.220001,119.040001,116.089996,116.730003,116.730003,20870000
26690,116.730003,117.290001,114.970001,116.449997,116.449997,21130000
26693,116.449997,117.18,115.129997,116.010002,116.010002,14680000
26694,116.010002,117.110001,115.260002,115.830002,115.830002,15270000
26695,115.830002,116.839996,115.050003,116.029999,116.029999,14870000
26696,116.029999,117.010002,114.260002,114.760002,114.760002,20670000
26697,114.760002,115.400002,113.449997,114.349998,114.349998,17470000
26700,114.349998,115.150002,113.620003,114.230003,114.230003,14580000
26701,114.230003,115.330002,113.449997,114.449997,114.449997,15720000
26702,114.449997,115.480003,113.239998,113.660004,113.660004,17960000
26703,113.660004,114.050003,111.849998,113.160004,113.160004,18440000
26704,113.160004,115.199997,113.080002,114.68,114.68,19260000
26707,114.690002,116.660004,114.690002,116.059998,116.059998,16130000
26708,116.089996,118.980003,116.089996,116.779999,116.779999,25320000
26709,116.779999,116.919998,114.519997,115.099998,115.099998,16520000
26710,115.099998,115.68,113.699997,114.449997,114.449997,13940000
26711,114.449997,115.470001,113.730003,114.980003,114.980003,13320000
26715,114.980003,116.260002,114.57,115.400002,115.400002,14020000
26716,115.400002,116.010002,114.129997,114.690002,114.690002,14880000
26717,114.690002,115.199997,113.440002,114.440002,114.440002,14570000
26718,114.440002,114.669998,112.769997,113.160004,113.160004,15450000
26721,113.160004,113.260002,111.150002,112.190002,112.190002,15860000
26722,112.190002,112.900002,110.5,110.900002,110.900002,16130000
26723,110.900002,112.209999,109.800003,111.68,111.68,17950000
26724,111.68,112.980003,110.68,111.050003,111.050003,18210000
26725,111.050003,112.620003,109.449997,112.279999,112.279999,17710000
26728,112.279999,113.43,111.330002,112.68,112.68,13720000
26729,112.68,114.709999,112.57,114.099998,114.099998,17710000
26730,114.099998,115.120003,112.830002,114.449997,114.449997,19310000
26731,114.449997,115.230003,113.57,114.230003,114.230003,15100000
26732,114.230003,114.550003,112.93,113.790001,113.790001,14070000
26735,113.790001,114.800003,113.25,113.860001,113.860001,13810000
